Movie_Title,Movie_ID,ListOfCertificate
Ball & Chain,315206,PG-13
Sing,98335,PG-13
Leprechaun 2,110329,R
Gilda Live,80790,R
Flamingo Road,41373,
Sleepwalk with Me,2077851,PG-13
Wild Bill,114938,R
Turtle Diary,90219,PG
Wilde,120514,R
The Miniver Story,42735,
Nearing Grace,406097,R
Words and Pictures,2380331,PG-13
Total Dhamaal,7639372,
Dance with a Stranger,88987,R
Tarzan and the Lost City,120856,PG
The Fall of the American Empire,7231342,R
Tarzan's Greatest Adventure,53334,
Intolerance,6864,
Nine Hours to Rama,57362,
The Three Stooges Go Around the World in a Daze,57580,
Sweet November,63661,
Scream Blacula Scream,70656,PG
Bamboozled,215545,R
Bird,94747,R
"Paris, Texas",87884,R
The Daytrippers,116041,R
Jem and the Holograms,3614530,PG
Krrish 3,1029231,
Russkies,93898,PG
Butterfly,188030,R
A Prophet,1235166,R
The Sea Inside,369702,PG-13
Just Tell Me What You Want,80975,R
Guru,499375,
Zero Effect,120906,R
Soldier in the Rain,57517,
Kika,107315,
State Property,301893,R
King Richard and the Crusaders,47150,
Reflections in a Golden Eye,62185,
Kuch Kuch Hota Hai,172684,
Death and the Maiden,109579,R
Fanaa,439662,
Eating,99480,R
Faithful,116269,R
The Maltese Falcon,33870,
Intimate Strangers,363532,R
Gloria,2425486,R
Othello,114057,R
Winter People,98659,PG-13
The Work and the Glory II: American Zion,457530,PG-13
Sphinx,83113,PG
Is Anybody There?,1130088,PG-13
Good Time,4846232,R
Pieces,82748,
Re-Animator,89885,
Puzzle,6933454,R
Besieged,149723,R
This Is Elvis,83193,PG
Gate 2: The Trespassers,99636,R
I Love You Phillip Morris,1045772,R
Mom and Dad Save the World,104905,PG
We Don't Live Here Anymore,361309,R
Crash,115964,"R,NC-17"
Wabash Avenue,43116,
Novocaine,234354,R
Snowriders,117677,
The Dressmaker,2910904,R
El Mariachi,104815,R
Testament,86429,PG
Rooftops,98222,R
Orchestra Seats,444112,PG-13
The Concert for Bangladesh,158560,G
Oliver Twist,380599,PG-13
Badrinath Ki Dulhania,6277440,
Greater,2950418,PG
Killer Joe,1726669,"R,NC-17"
Date with an Angel,92834,PG
Married to It,107523,R
Tarzan and the Lost Safari,51057,
Limbo,164085,R
The Double Life of Véronique,101765,R
Emma,22854,
Wilson,37465,
Killer McCoy,39531,
Stella Dallas,29608,
One in a Million,28063,
...And God Created Woman,49189,PG
Dillinger,69976,R
Sharks' Treasure,73695,PG
Can't Stop the Music,80492,PG
I Was a Teenage Werewolf,50530,
Return of the Secaucus Seven,81420,R
Naomi's Web,243441,
Marriage Story,7653254,R
Life Happens,1726589,R
Shin Godzilla,4262980,
State of Grace,100685,R
The Scent of Green Papaya,107617,
The Four Horsemen of the Apocalypse,54890,
Warning Sign,90293,R
Old Fashioned,2048824,PG-13
The Merry Widow,16104,
Titus,120866,R
Don Juan,16804,
Communion,97100,R
The Tenant,74811,R
Goodbye Lover,119219,R
Paradise Road,119859,R
High Art,139362,R
Without a Stitch,63732,R
Erik the Viking,97289,PG-13
The Curse,92809,R
The Iceman,1491044,R
Spellbinder,96152,R
A Man Called Horse,66049,"M,GP,R"
Swiss Family Robinson,33124,
Madame Bovary,102368,PG-13
"Happy, Texas",162360,PG-13
Salaam-e-Ishq,485272,
The Butcher Boy,118804,R
The Forbidden Dance,99595,PG-13
Neil Young: Heart of Gold,473692,PG
Pope Francis: A Man of His Word,6915100,PG
Rudo y Cursi,405393,R
The White Crow,5460858,R
"Kiss Me, Guido",119465,R
Desierto,3147312,R
The Wind that Shakes the Barley,460989,
Poison Ivy,105156,R
Crooked Arrows,1954352,PG-13
Toilet: A Love Story,5785170,
The Paper Chase,70509,PG
Heavenly Bodies,87399,R
Lady in a Cage,58283,
Henry Poole Is Here,1029120,PG
Harrison's Flowers,216799,R
Roman de gare,889652,R
Bitter Moon,104779,R
Badla,8130968,
A Quiet Passion,2392830,PG-13
The Mighty Macs,1034324,G
Baby It's You,85208,R
Naked,107653,
Somewhere,1421051,R
Bloodfist,96952,R
Liste noire,113664,
The King of Kings,18054,
Fill the Void,2219514,PG
I Like It Like That,110091,R
Too Beautiful for You,98520,R
Working Girls,92238,
Son of Saul,3808342,R
The Dangerous Lives of Altar Boys,238924,R
The Mangler,113762,R
The Nutcracker Prince,100281,G
Kal Ho Naa Ho,347304,
Luce,7616148,R
M.S. Dhoni: The Untold Story,4169250,
Son of Rambow,845046,PG-13
The Last Word,5023260,R
Clay Pigeons,118863,R
King of the Mountain,82619,PG
The Attack,787442,R
Blue,106438,
Deadly Force,85409,R
Billy Lynn's Long Halftime Walk,2513074,R
Link,91415,R
La passion d'Augustine,4392438,
Find a Boyfriend for My Wife... PLEASE!,5321942,PG-13
Main Hoon Na,347473,
The Other Side of Heaven 2: Fire of Faith,8174450,PG-13
The Waterdance,105789,R
Jane,7207238,PG
Stryker,86381,R
Five on the Black Hand Side,70063,PG
Koyaanisqatsi,85809,
Every Little Step,977648,PG-13
Coco Chanel & Igor Stravinsky,1023441,R
Pokemon 4Ever: Celebi - Voice of the Forest,287635,G
The Dreamlife of Angels,120449,R
Cutter's Way,82220,R
Take Shelter,1675192,R
Last Exit to Brooklyn,97714,R
The Rosary Murders,93881,R
Che: Part One,892255,
Prick Up Your Ears,93776,R
Asterix and Obelix: Mansion of the Gods,3759416,
Out on a Limb,105078,PG
Capernaum,8267604,R
The Comedian,1967614,R
Factory Girl,432402,R
Tim's Vermeer,3089388,PG-13
The White Countess,384686,PG-13
Un Coeur en Hiver,105682,
Capone,72761,R
Talento de barrio,467017,R
Pad Man,7218518,PG-13
The Invisible Man's Revenge,36959,
Plaza Suite,67589,"GP,PG-13"
"The Book of Mormon Movie, Volume 1: The Journey",349159,"PG-13,PG"
English Vinglish,2181931,
State Property: Blood on the Streets,403537,R
Who Killed the Electric Car?,489037,PG
Slamma Jamma,5319866,PG
Matewan,93509,PG-13
Tango,120274,PG-13
El vacilón: The Movie,428003,R
Chasers,109403,R
Dumbo,33563,G
Law and Disorder,71743,R
Stories We Tell,2366450,PG-13
Jonathan Livingston Seagull,70248,G
La Florida,106931,
Jesus of Montreal,97635,R
Standing in the Shadows of Motown,314725,PG
Cairo Time,896529,PG
It Might Get Loud,1229360,PG
Flesh and the Devil,16884,
Safe Passage,111054,PG-13
Kites,1198101,
Wide Sargasso Sea,108565,"R,NC-17"
Equity,3958780,R
Weiner,5278596,R
Senna,1424432,PG-13
I'm Not Scared,326977,R
The Aftermath,5977276,R
Potiche,1521848,R
Keeping Mum,444653,R
Three for the Road,94140,PG
The Damned Don't Cry,42376,
Year of the Dog,756729,PG-13
Operation Red Sea,6878882,
One False Move,102592,R
Withnail & I,94336,R
A Royal Affair,1276419,R
A Boy Called Po,1401621,PG
Two Moon Junction,96324,R
The Haunting of Morella,99743,R
Late Marriage,287471,
The Kid Brother,18051,
Ararat,273435,R
Truly Madly Deeply,103129,PG
"Bless Me, Ultima",1390398,PG-13
The Son of the Sheik,17416,
A Late Quartet,1226240,R
A Handful of Dust,95274,PG
Another Woman,94663,PG
Oopiri,5039054,
Juggernaut,71706,PG
Dookudu,1756476,
Extreme Job,9541602,
Land of the Pharaohs,48283,
Sitting Bull,47501,
Trash,66482,R
Watermelon Man,66550,R
Beautiful Thing,115640,R
Lianna,85838,R
The Whistle Blower,92206,PG
How to Make Money Selling Drugs,1276962,
Out of Order,2600818,
The Organization,67535,"GP,PG-13"
Housefull 2,1980986,
Company Business,101606,PG-13
The Square,4995790,R
The Tale of The Princess Kaguya,2576852,PG
The Kid,4975920,R
Married Life,804505,PG-13
The Celluloid Closet,112651,R
Bill Cunningham: New York,1621444,
Streets,100707,R
Oscar and Lucinda,119843,R
Jane Got a Gun,2140037,R
The Double Hour,1379222,
Let the Good Times Roll,143367,PG
"Don't Worry, He Won't Get Far on Foot",6288124,R
Genesis: Paradise Lost,7522002,PG
Oklahoma Crude,70472,PG
2046,212712,R
Nowhere Boy,1266029,R
Belizaire the Cajun,90710,PG
Kambakkht Ishq,1144804,
Shadow of the Wolf,105377,PG-13
After the Wedding,7985692,PG-13
Thugs of Hindostan,5970844,
Escape from Fort Bravo,45737,
Phantom of the Rue Morgue,47348,
Under the Sand,240913,
Ernest Rides Again,106827,PG
Pascali's Island,95827,PG-13
Paradise Now,445620,PG-13
Birdy,86969,R
The Gorgeous Hussy,27690,
Flesh Gordon,68595,"R,X"
The Boy from Oklahoma,46804,
Hell Up in Harlem,70169,R
It Should Happen to You,47123,
Secret of the Incas,47464,
Riding Shotgun,47413,
The Little Shop of Horrors,54033,
American Flyers,88707,PG-13
French Twist,113149,R
Suddenly,47542,
Ponette,117359,
Lolita,119558,R
Sahara,86232,PG
Lovers: A True Story,101317,R
Where Angels Fear to Tread,103243,PG
The War Between Men and Women,69483,PG
Wonder Wheel,5825380,PG-13
I've Heard the Mermaids Singing,93239,R
Paheli,451850,
99 Homes,2891174,R
The Notorious Bettie Page,404802,R
Salaam Namaste,456165,
Fan,3495026,
Marley,1183919,PG-13
Genius,1703957,PG-13
The Devil's Double,1270262,R
Read My Lips,274117,R
Spanking the Monkey,111252,
Gimme Shelter,1657510,PG-13
Safety Last!,14429,
Force Majeure,2121382,R
The Laughing Policeman,70292,R
Looking for Richard,116913,PG-13
Joshua,271582,G
Locke,2692904,R
Bodyguard,1585558,
Strange Invaders,86374,PG
I'm So Excited!,2243389,R
Race,1017456,
Noah's Ark,20223,
Little Nemo: Adventures in Slumberland,104740,G
Armed Response,90659,R
Hearts of Darkness: A Filmmaker's Apocalypse,102015,R
The Ballad of Josie,61380,
Joan the Woman,8150,
Baaghi 2,6843812,
First Lady,7919372,
Divided We Fall,234288,PG-13
Sarah Silverman: Jesus Is Magic,422528,
The Dinner,3203620,R
Three Colors: Blue,108394,R
The Work and the Glory III: A House Divided,460611,PG
The Ultimate Life,1778924,PG
Midnight Crossing,95629,R
Thumbsucker,318761,R
Steele Justice,94034,R
The Bookshop,3127022,PG
The Emperor and the Assassin,162866,R
Baraka,103767,
Embrace of the Serpent,4285496,
The Past,2404461,PG-13
"It's Not You, It's Me",1421046,PG-13
Restrepo,1559549,R
Chasing Ice,1579361,PG-13
The Neon Demon,1974419,R
Time Changer,295725,PG
Jab Harry Met Sejal,5997666,
The Kings of Summer,2179116,R
Cecil B. Demented,173716,R
Fist of Fury,68767,R
Kaminey,1274295,
Iris,280778,R
The House on Sorority Row,85694,R
Goodbye Mr. Loser,5061814,
Bloodfist II,99155,R
The Hot Spot,99797,R
Dogtown and Z-Boys,275309,PG-13
Funny Games,808279,R
King of the Hill,107322,PG-13
Radioland Murders,110939,PG
Wetherby,90310,R
Commandos Strike at Dawn,35746,
Crossfire,39286,
Flame and the Flesh,46982,
Creature from the Black Lagoon,46876,G
Red Garters,47400,
Jubilee Trail,47137,
Turn It Up,216772,R
The Better 'Ole,16643,
MVP: Most Valuable Primate,196106,PG
Losin' It,85868,R
Jai Ho,1188982,
Lost Angels,97782,R
Yankee Pasha,47684,
De Sade,64212,"R,X"
Home of the Brave: A Film by Laurie Anderson,91216,
Gonzo,479468,R
An Interview with God,5779372,
Kickboxer 2: The Road Back,102202,R
The Singles Ward,306069,PG
The Legend of Blood Mountain,229528,
The Best Intentions,104350,
Mohenjo Daro,3859980,
Tristram Shandy,423409,R
The Seagull,4682136,PG-13
Touch and Go,92104,R
The Abandoned,475937,R
"Olivier, Olivier",102583,R
Beautifully Broken,5645932,PG-13
The General,120706,R
Mandy,6998518,
The Thin Blue Line,96257,
A Time of Destiny,96271,PG-13
Shut Up & Sing,811136,R
Daybreak,1784399,
Tough,200753,G
Dreamchild,89052,PG
Bol Bachchan,1728986,PG
Without You I'm Nothing,100946,R
The Farmer Takes a Wife,45752,
A Million to Juan,110518,PG
One Tough Cop,122642,R
Nine Queens,247586,R
Metallica: Some Kind of Monster,387412,
Mr. North,95665,PG
The Lonely Lady,85863,R
Swades,367110,
Patty Hearst,95836,R
Year of the Gun,103303,R
Like Stars on Earth,986264,PG
Dylan Dog: Dead of Night,1013860,PG-13
Ek Ladki Ko Dekha Toh Aisa Laga,8108164,
The Virgin and the Gypsy,66528,R
Backstage,259207,R
"4 Months, 3 Weeks and 2 Days",1032846,
Saving Face,384504,R
Ninotchka,31725,
Kingdom Men Rising,10122042,
Kill the Irishman,1416801,R
Me and Orson Welles,1175506,PG-13
Return to Horror High,93854,R
The Lair of the White Worm,95488,R
Indigo,379322,
High Hopes,95302,PG
Dancers,92822,PG
Cool as Ice,101615,PG
Lazer Team,3864024,PG-13
When Night Is Falling,114916,R
The Lost World,16039,
Lady Whirlwind,69380,R
Nightflyers,93626,R
Appointment in Honduras,45512,
Infamous,420609,R
Ek Main Aur Ekk Tu,1703958,
Excessive Force,104215,R
Shower,215369,PG-13
The Wrong Guys,96466,PG
Camille,28683,
Still Mine,2073086,PG-13
The Hairdresser's Husband,100112,R
Pornography in Denmark,185613,
The Good Wife,93106,R
Housefull 3,4559046,
The Emigrants,67919,PG
The Trip to Spain,6193424,
Heights,382073,R
The Unborn,103157,R
The Final Season,449018,PG
Trois,217107,"R,NC-17"
American Movie,181288,R
Macbeth,2884018,R
The Other Son,2073016,PG-13
Daddy Nostalgia,99341,PG
Heathers,97493,R
Viva Villa!,25948,
The Rover,2345737,R
Mother and Child,1121977,R
Erotique,109742,R
Georgia,113158,R
Tae Guk Gi: The Brotherhood of War,386064,R
The R.M.,341540,PG
Sordid Lives,204640,R
Papa Hemingway in Cuba,2749282,R
"Ciao, Professore!",107225,R
Possession,82933,R
The Odessa File,71935,PG
Groove,212974,R
Chak De! India,871510,
Eyes of a Stranger,82352,R
Street Smart,94056,R
The Hows of Us,8769032,
No More Ladies,26787,
Freddie as F.R.O.7.,104298,"PG,G"
84 Charing Cross Road,90570,PG
The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2113681,R
Winter Kills,80139,R
Temptress Moon,116295,R
Wired,98660,R
Rustom,5165344,
The Music Teacher,95606,PG
Welcome,488798,
The Perfect Game,473102,PG
The Return of the Vampire,37219,
Diabolique,46911,
Borsalino,65486,"R,GP"
The Education of Sonny Carson,71456,R
What Just Happened,486674,R
Leviathan,2332522,
Leviathan,2802154,R
Made in Dagenham,1371155,R
Swimming to Cambodia,94089,R
The Nine Lives of Fritz the Cat,71913,R
That Cold Day in the Park,65086,R
Comfort and Joy,87072,PG
Wonderland,335563,R
DEFCON-4,87130,R
Kafka,102181,PG-13
Thanks for Sharing,1932718,R
Mike's Murder,87722,R
No Man's Land,283509,R
A Christmas Tale,993789,
Caramel,825236,PG
Hit Man,68704,R
Let It Be,65976,G
The Mother,323298,R
Partner,807758,
50 to 1,1777595,PG-13
Golden Door,465188,PG-13
The Innocents,4370784,PG-13
"Me, Natalie",64651,"M,M/PG"
The Oogieloves in the Big Balloon Adventure,1520498,G
There Be Dragons,1316616,PG-13
What Maisie Knew,1932767,R
Desi Boyz,1985981,
Buried,1462758,R
Wildlife,5929754,PG-13
Aria,92580,R
A Home at the End of the World,359423,R
The Thing Called Love,108327,PG-13
Welcome Home,98631,R
Kill Your Darlings,1311071,R
Hidden Agenda,99768,R
Elvis & Nixon,2093991,R
Women in Love,66579,R
Urbania,182508,R
Certain Women,4468634,R
Waterland,105790,R
Wonderstruck,5208216,PG
Noah,10175340,
The General,17925,
Trouble in Paradise,23622,
Les Misérables,113828,R
Kahaani,1821480,
Before the Rains,870195,PG-13
Leonard Cohen: I'm Your Man,478197,PG-13
Hard Candy,424136,R
Dead Man,112817,R
The Souvenir,6920356,R
Cobb,109450,R
Damsels in Distress,1667307,PG-13
In a Better World,1340107,R
Whore,103253,"R,NC-17"
Big Stone Gap,3254796,PG-13
Sarkar Raj,490210,
Thr3e,486028,PG-13
The Bostonians,86992,
"He Loves Me, He Loves Me Not",291579,PG-13
The Song,2517044,PG-13
Raid,7363076,
The Black Swan,34522,
The Public Enemy,22286,
Short Term 12,2370248,R
Owning Mahowny,285861,R
Anna Christie,20641,
5 Flights Up,2933544,PG-13
Golmaal Again,1806913,
Stalingrad,1966566,R
The Son's Room,208990,R
Perfect Strangers,6101820,
Grow House,4274656,R
Mystery Science Theater 3000: The Movie,117128,PG-13
East Lynne,15775,
Sadie Thompson,19344,
The Indians Are Coming,20999,
Raffles,21281,
Peg o' My Heart,24433,
Tumbling Tumbleweeds,27139,
The Miracle Rider,26720,
Drums Along the Mohawk,31252,
Limelight,44837,G
Son of Sinbad,48642,PG
Robot Monster,46248,
Teenage Thunder,48902,
The Delinquents,50302,
Children of the Damned,56931,
The Killer Shrews,52969,
Greetings,63036,"R,X"
Any Number Can Win,57344,
Obsession,74991,PG
Those Daring Young Men in Their Jaunty Jalopies,64688,G
March or Die,76175,PG
Caravans,77296,PG
The Long Goodbye,70334,R
Matusalem,107531,
Getting It Right,97424,R
Rush: Cinema Strangiato 2019,10471420,
Appointment with Death,94669,PG
Crazy Mad Lover,1773109,
Separate Lives,111125,R
Yaadein...,248617,
Going Hollywood,24067,
The Most Dangerous Game,23238,PG-13
Last Flag Flying,6018306,R
Lore,1996310,
Sparrows,17423,
Five Corners,93029,R
Strike!,120692,PG-13
Rampart,1640548,R
The Hunting Party,455782,R
Assassination Tango,283897,R
The Beaver,1321860,PG-13
Cassandra's Dream,795493,PG-13
The Mysterians,50251,
Getting It On,85588,R
Sherlock Jr.,15324,
"A Minute to Pray, a Second to Die",63308,R
CC2C,1091229,PG-13
The Lord of the Rings,77869,PG
Masquerade,2290840,
Separate Lies,369053,R
OMG: Oh My God!,2283748,
Knight Moves,104627,R
The Babadook,2321549,
Ménage,92068,
The Hanging Garden,125128,R
Tubelight,5882970,
Aimee & Jaguar,130444,
Absolute Beginners,90585,PG-13
Mata Hari,23196,
Breaking and Entering,443456,R
Bright Young Things,325123,R
The Stolen Children,104663,
Management,1082853,R
Children of Heaven,118849,PG
A Man of No Importance,110455,R
The Abductors,68164,"R,X"
Scaramouche,14440,
Sweetie,98725,R
The Blood of Heroes,94764,R
The Yards,138946,R
Female Perversions,116293,R
Princess Kaiulani,1185344,PG
Gaz Bar Blues,379298,
Justin Bieber's Believe,3165608,PG
Saawariya,758053,PG
The Blue Bird,74225,G
Showdown,108124,PG-13
Tyson,1032821,R
When a Man Loves,18566,
La otra conquista,175996,R
Looking for Comedy in the Muslim World,433116,PG-13
The Great Waltz,68662,G
The Beast of the City,22660,
Best of Enemies: Buckley vs. Vidal,3518012,R
The Imposter,1966604,R
The Glass Menagerie,93093,PG
Heading South,381690,
Intermission,332658,R
Chhichhore,9052870,
Anjaana Anjaani,1499201,
BANDSTAND: The Broadway Musical on Screen,8593814,
Angel Town,99039,R
Amateur,109093,R
Wendy and Lucy,1152850,R
Song of the Sea,1865505,PG
Nelly & Monsieur Arnaud,113947,
Tough Guys Don't Dance,94169,R
The Terror Within,96246,R
The Way of All Flesh,19553,
Duma,361715,PG
The Castle,118826,R
Crack House,97119,R
Once Upon a Honeymoon,35151,
Songwriter,88153,R
Darker Than Night,3450116,R
Mirrormask,366780,PG
Let the Sunshine In,6423776,
My Blueberry Nights,765120,PG-13
Tea With the Dames,7363336,
Beastmaster 2: Through the Portal of Time,101412,PG-13
Anna Karenina,26071,
Felicia's Journey,165773,PG-13
Latter Days,345551,R
I.O.U.S.A.,963807,PG
Bombshell: The Hedy Lamarr Story,6752848,
Déjà Vu,119033,PG-13
Boyfriends and Girlfriends,92550,PG
Gordon's War,70124,R
Breakfast on Pluto,411195,R
Après Vous,344604,R
Premam,5712058,
Born to Be Blue,2133196,R
The Last Days of Chez Nous,104685,R
The Crossing Guard,112744,R
"Fast, Cheap & Out of Control",119107,PG
Arctic Tale,488508,G
Children of the Revolution,115886,R
The Miracle,102450,R
Fool for Love,89160,R
Chalte Chalte,346723,
Illuminata,120709,R
Innocent Voices,387914,R
Over the Brooklyn Bridge,87864,R
Orphans of the Storm,12532,
Ginger & Fred,91113,PG-13
Dracula: Prince of Darkness,59127,
Saint Ralph,384488,PG-13
Chunhyang,245837,R
Professor Beware,30631,
Ki & Ka,4744086,
Rampage,95958,R
Duel of the Iron Fist,67026,R
The Sea Beast,17354,
Visions of Light,105764,
The Tillman Story,1568334,R
Victory Through Air Power,36497,
The Barbarians,92615,R
Claire of the Moon,103977,
Operation Mekong,6044910,
Patti Cake$,6288250,R
Beast,5628302,R
Nicotina,337930,R
Oh! What a Lovely War,64754,G
The Wrecking Crew!,1185418,PG
After Life,165078,
Going Places,72353,R
Border,5501104,R
Mindwalk,100151,PG
New Waterford Girl,213121,
The Church,2482856,PG-13
Breakup Buddies,3890264,
To Be and to Have,318202,
Rowdy Rathore,2077833,
In My Dream Last Night,57177,
Threesome,127939,R
The Winter Guest,120521,R
"Cornbread, Earl and Me",72822,PG
Perfect Blue,156887,R
Stage Beauty,368658,R
Listen Up: The Lives of Quincy Jones,102315,PG-13
Huo guo ying xiong,5596352,
Heaven,246677,R
Lonely Hearts,84264,R
Laura Cadieux... la suite,207363,
Without Limits,119934,"PG-13,G"
Turtle Beach,103141,R
For All Mankind,97372,
Only God Forgives,1602613,R
The Young Poisoner's Handbook,115033,R
The Party,5814592,R
Bennett's War,7370952,PG-13
Defense of the Realm,89009,PG
The Wind and the Lion,73906,PG
Inland Empire,460829,R
Palo Alto,2479800,R
Guantanamera,109949,
Joni 75: A Birthday Celebration,9748230,
Nights of Cabiria,50783,
Lakshya,323013,
Irreversible,290673,
Billu,1230448,
Until the End of the World,101458,R
Love Potion No. 9,102343,PG-13
Kurbaan,1185442,
The Devil's Backbone,256009,R
Peepli Live,1447508,
Our Dancing Daughters,19237,
Mubarakan,6272828,PG-13
Pariah,1233334,R
Stella Dallas,16395,
Coriolanus,1372686,R
The Minx,64670,R
